rndrng_prvdr_geo_lvl,rndrng_prvdr_geo_cd,rndrng_prvdr_geo_desc,drg_cd,drg_desc,tot_dschrgs,avg_submtd_cvrd_chrg,avg_tot_pymt_amt,avg_mdcr_pymt_amt,year
State,06,California,501,SOFT TISSUE PROCEDURES WITH CC,444,102698.61937,17226.355856,14410.594595,2018
State,06,California,502,SOFT TISSUE PROCEDURES WITHOUT CC/MCC,248,81883.060484,12749.907258,10570.185484,2018
State,06,California,503,FOOT PROCEDURES WITH MCC,98,153859.72449,25221.295918,23082.102041,2018
State,06,California,504,FOOT PROCEDURES WITH CC,205,98200.4,16533.780488,14653.990244,2018
State,06,California,505,FOOT PROCEDURES WITHOUT CC/MCC,106,82301.490566,16358.311321,11984.584906,2018
State,06,California,506,MAJOR THUMB OR JOINT PROCEDURES,32,85349.53125,15312.71875,10891.53125,2018
State,06,California,507,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITH CC/MCC,38,116488.02632,20801.105263,18002.236842,2018
State,06,California,508,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITHOUT CC/MCC,19,75056.631579,17424.473684,12158.210526,2018
State,06,California,510,"SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITH MCC",100,142021.08,24974.92,22503.29,2018
State,06,California,511,"SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITH CC",272,110869.26103,16491.647059,14343.941176,2018
State,06,California,512,"SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITHOUT CC/MCC",228,82977.894737,14191.263158,12062.671053,2018
State,06,California,513,"HAND OR WRIST PROCEDURES, EXCEPT MAJOR THUMB OR JOINT PROCEDURES WITH CC/MCC",136,85768.897059,17216.625,14300.948529,2018
State,06,California,514,"HAND OR WRIST PROCEDURES, EXCEPT MAJOR THUMB OR JOINT PROCEDURES WITHOUT CC/MCC",41,54876.585366,11393.512195,7707.4390244,2018
State,06,California,515,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITH MCC,420,172625.29762,29551.809524,26773.12381,2018
State,06,California,516,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITH CC,1169,112124.05646,17632.351583,15506.514115,2018
State,06,California,517,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITHOUT CC/MCC,1208,86075.046358,13653.305464,10965.827815,2018
State,06,California,518,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH MCC OR DISC DEVICE OR NEUROSTIMULATOR,282,192924.63475,30278.85461,26518.829787,2018
State,06,California,519,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH CC,749,129221.44192,19302.361816,14993.660881,2018
State,06,California,520,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITHOUT CC/MCC,679,92319.145803,13270.891016,9553.9484536,2018
State,06,California,533,FRACTURES OF FEMUR WITH MCC,81,73891.024691,13626.419753,12193.160494,2018
State,06,California,534,FRACTURES OF FEMUR WITHOUT MCC,251,43962.322709,8225.7290837,6160.9442231,2018
State,06,California,535,FRACTURES OF HIP AND PELVIS WITH MCC,762,66947.682415,11492.538058,10162.667979,2018
State,06,California,536,FRACTURES OF HIP AND PELVIS WITHOUT MCC,2096,45566.143607,7348.7041985,5886.8616412,2018
State,06,California,537,"SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH WITH CC/MCC",69,49010.869565,10026.608696,7363.0869565,2018
State,06,California,538,"SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH WITHOUT CC/MCC",32,47574.875,6962.625,4886.71875,2018
State,06,California,539,OSTEOMYELITIS WITH MCC,266,96900.729323,19183.932331,16832.135338,2018
State,06,California,540,OSTEOMYELITIS WITH CC,278,61622.140288,13449.320144,11418.471223,2018
State,06,California,541,OSTEOMYELITIS WITHOUT CC/MCC,54,60057.203704,11148.111111,9103.6111111,2018
State,06,California,542,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH MCC,740,101073.77973,17795.009459,15382.863514,2018
State,06,California,543,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH CC,1196,60997.402174,10220.852007,8621.1939799,2018
State,06,California,544,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITHOUT CC/M,384,49389.664063,7651.1015625,6003.6588542,2018
State,06,California,545,CONNECTIVE TISSUE DISORDERS WITH MCC,301,142840.90698,27671.239203,22966.488372,2018
State,06,California,546,CONNECTIVE TISSUE DISORDERS WITH CC,329,69916.379939,13538.43465,9745.1732523,2018
State,06,California,547,CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC,81,50052.876543,8414.1111111,6515.5061728,2018
State,06,California,548,SEPTIC ARTHRITIS WITH MCC,58,99793.172414,19560.258621,18030.637931,2018
State,06,California,549,SEPTIC ARTHRITIS WITH CC,114,61993.666667,12270.614035,10241.842105,2018
State,06,California,550,SEPTIC ARTHRITIS WITHOUT CC/MCC,36,44994.583333,9262.1388889,6953.4722222,2018
State,06,California,551,MEDICAL BACK PROBLEMS WITH MCC,1248,92593.336538,14655.134615,12960.040064,2018
State,06,California,552,MEDICAL BACK PROBLEMS WITHOUT MCC,4478,58399.838767,8864.8896829,7154.5247879,2018
State,06,California,553,BONE DISEASES AND ARTHROPATHIES WITH MCC,221,84609.59276,14201.126697,12654.325792,2018
State,06,California,554,BONE DISEASES AND ARTHROPATHIES WITHOUT MCC,854,48626.101874,7774.557377,6313.4473068,2018
State,06,California,555,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC,210,77431.97619,12839.461905,10770.104762,2018
State,06,California,556,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT MCC,759,48116.235837,7707.2252964,6354.5573123,2018
State,06,California,557,"TENDONITIS, MYOSITIS AND BURSITIS WITH MCC",332,70059.662651,13918.454819,12134.86747,2018
State,06,California,558,"TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC",704,50787.700284,8523.6605114,6976.3622159,2018
State,06,California,559,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",288,98904.534722,16066.8125,14324.965278,2018
State,06,California,560,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",434,55576.709677,10289.495392,8642.5437788,2018
State,06,California,561,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC",233,40363.416309,7296.3133047,6028.8798283,2018
State,06,California,562,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITH MCC",625,72891.8752,12807.3952,11375.9792,2018
State,06,California,563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",2182,49007.813932,8214.2300642,6637.4413382,2018
State,06,California,564,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH MCC,361,89084.952909,14757.263158,12994.720222,2018
State,06,California,565,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC,518,57975.916988,9917.4401544,8340.1679537,2018
State,06,California,566,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITHOUT CC/MCC,116,47864.517241,8909.4827586,6103.5689655,2018
State,06,California,570,SKIN DEBRIDEMENT WITH MCC,309,128289.34628,24636.184466,22805.355987,2018
State,06,California,571,SKIN DEBRIDEMENT WITH CC,396,93112.320707,15468.171717,13486.366162,2018
State,06,California,572,SKIN DEBRIDEMENT WITHOUT CC/MCC,108,70624.398148,11647.509259,9793.1388889,2018
State,06,California,573,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH MCC,108,171022.26852,38252.046296,35516.101852,2018
State,06,California,574,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH CC,86,119718.15116,26705.604651,23303,2018
State,06,California,575,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC,23,92054.913043,15584.956522,14116.521739,2018
State,06,California,576,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH MCC,49,288630,61759.714286,46209.040816,2018
State,06,California,577,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH CC,151,143549.53642,26803.410596,24186.258278,2018
State,06,California,578,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC,90,106746.72222,16466.666667,13338.077778,2018
State,06,California,579,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH MCC",442,148128.95249,26090.033937,23760.683258,2018
State,06,California,580,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH CC",744,91828.793011,15388.532258,13216.337366,2018
State,06,California,581,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITHOUT CC/MCC",373,88389.52815,13238.640751,10256.351206,2018
State,06,California,582,MASTECTOMY FOR MALIGNANCY WITH CC/MCC,60,104970.8,15251.533333,11719.65,2018
State,06,California,583,MASTECTOMY FOR MALIGNANCY WITHOUT CC/MCC,61,87053.393443,14941.704918,9871.5737705,2018
State,06,California,584,"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITH CC/MCC",67,107549.50746,18620.313433,15049.164179,2018
State,06,California,585,"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITHOUT CC/MCC",75,84951.213333,15374.16,11583.786667,2018
State,06,California,592,SKIN ULCERS WITH MCC,419,72056.653938,14365.257757,12953.935561,2018
State,06,California,593,SKIN ULCERS WITH CC,266,49704.932331,9954.7067669,8791.3233083,2018
State,06,California,594,SKIN ULCERS WITHOUT CC/MCC,36,44099.75,8615.1388889,6887.8611111,2018
State,06,California,595,MAJOR SKIN DISORDERS WITH MCC,112,126362.58929,24508.660714,21826.294643,2018
State,06,California,596,MAJOR SKIN DISORDERS WITHOUT MCC,229,55805.930131,10168.078603,8180.2882096,2018
State,06,California,597,MALIGNANT BREAST DISORDERS WITH MCC,137,92429.912409,17637.773723,15589.160584,2018
State,06,California,598,MALIGNANT BREAST DISORDERS WITH CC,127,63806.952756,11431.96063,9620.015748,2018
State,06,California,600,NON-MALIGNANT BREAST DISORDERS WITH CC/MCC,73,52326.205479,9401.9589041,7373.6438356,2018
State,06,California,601,NON-MALIGNANT BREAST DISORDERS WITHOUT CC/MCC,31,36049.645161,6576.9677419,4814.7741935,2018
State,06,California,602,CELLULITIS WITH MCC,2420,68744.140909,13196.61157,11754.802893,2018
State,06,California,603,CELLULITIS WITHOUT MCC,7809,45723.233321,8450.5861186,6833.7340248,2018
State,06,California,604,"TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITH MCC",357,79961.268908,14089.837535,12218.733894,2018
State,06,California,605,"TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITHOUT MCC",1208,53030.551325,8804.6995033,7198.5687086,2018
State,06,California,606,MINOR SKIN DISORDERS WITH MCC,175,84140.634286,17208.245714,15245.674286,2018
State,06,California,607,MINOR SKIN DISORDERS WITHOUT MCC,426,48642.276995,8590.8661972,6888.2065728,2018
State,06,California,614,ADRENAL AND PITUITARY PROCEDURES WITH CC/MCC,231,150299.85281,27765.614719,23385,2018
State,06,California,615,ADRENAL AND PITUITARY PROCEDURES WITHOUT CC/MCC,96,110163.78125,18142.791667,12825.46875,2018
State,06,California,616,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH MCC",220,167517.94545,35179.25,31552.468182,2018
State,06,California,617,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",1038,102637.62042,19314.644509,16871.578035,2018
State,06,California,619,O.R. PROCEDURES FOR OBESITY WITH MCC,68,167709.08824,32256.75,28356.897059,2018
State,06,California,620,O.R. PROCEDURES FOR OBESITY WITH CC,222,89149.932432,18475.72973,15009.283784,2018
State,06,California,621,O.R. PROCEDURES FOR OBESITY WITHOUT CC/MCC,733,80544.395634,15582.94543,12299.953615,2018
State,06,California,622,"SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WIT",137,251952.08759,47164.19708,40912.832117,2018
State,06,California,623,"SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WIT",375,90475.101333,17103.088,15253.488,2018
State,06,California,625,"THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITH MCC",85,187653.84706,30260.776471,27970.694118,2018
State,06,California,626,"THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITH CC",121,118148.17355,17929.057851,14722.859504,2018
State,06,California,627,"THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITHOUT CC/MCC",140,69628.114286,11765.95,8734.4928571,2018
State,06,California,628,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITH MCC",281,192841.16726,35501.160142,33394.814947,2018
State,06,California,629,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITH CC",473,115213.16279,21132.801268,18393.010571,2018
State,06,California,630,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITHOUT CC/MCC",21,81316.285714,15108.380952,13605.761905,2018
State,06,California,637,DIABETES WITH MCC,2781,73758.398418,13155.842862,11669.567062,2018
State,06,California,638,DIABETES WITH CC,3822,50567.0764,8827.6119833,7321.4092098,2018
State,06,California,639,DIABETES WITHOUT CC/MCC,627,38773.606061,6765.1945774,5454.9170654,2018
State,06,California,640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",7074,65769.126378,11636.351286,10298.877156,2018
State,06,California,641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",6868,45030.816395,7625.9791788,6203.4800524,2018
State,06,California,642,INBORN AND OTHER DISORDERS OF METABOLISM,134,67102.343284,13191.820896,11096.149254,2018
State,06,California,643,ENDOCRINE DISORDERS WITH MCC,1019,90043.439647,15262.646712,13562.661433,2018
State,06,California,644,ENDOCRINE DISORDERS WITH CC,1129,61744.797166,10050.573074,8253.656333,2018
State,06,California,645,ENDOCRINE DISORDERS WITHOUT CC/MCC,410,44600.736585,7992.1170732,6035.8317073,2018
State,06,California,652,KIDNEY TRANSPLANT,1087,382247.4931,45322.921803,36187.48758,2018
State,06,California,653,MAJOR BLADDER PROCEDURES WITH MCC,122,315137.77869,64130.934426,54516.770492,2018
State,06,California,654,MAJOR BLADDER PROCEDURES WITH CC,343,202092.00875,31384.833819,26128.177843,2018
State,06,California,655,MAJOR BLADDER PROCEDURES WITHOUT CC/MCC,78,140021.73077,23452.012821,17644.24359,2018
State,06,California,656,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITH MCC,206,215154.39806,36674.199029,32792.213592,2018
State,06,California,657,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITH CC,518,134646.96332,21586.862934,17343.53861,2018
State,06,California,658,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITHOUT CC/MCC,394,106963.98223,15634.350254,12511.055838,2018
State,06,California,659,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH MCC,305,181145.63607,31524.986885,28810.583607,2018
State,06,California,660,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC,609,108829.53038,17427.609195,14151.438424,2018
State,06,California,661,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITHOUT CC/MCC,315,84908.314286,13054.784127,9767.4380952,2018
State,06,California,662,MINOR BLADDER PROCEDURES WITH MCC,69,159797.37681,29587.594203,28042.376812,2018
State,06,California,663,MINOR BLADDER PROCEDURES WITH CC,101,97826.693069,16557.910891,14752.049505,2018
State,06,California,664,MINOR BLADDER PROCEDURES WITHOUT CC/MCC,56,62519.982143,13446.982143,10917.696429,2018
State,06,California,665,PROSTATECTOMY WITH MCC,72,176451.20833,30707.513889,28867.458333,2018
State,06,California,666,PROSTATECTOMY WITH CC,140,107751.83571,17423.171429,14822.5,2018
State,06,California,667,PROSTATECTOMY WITHOUT CC/MCC,29,59756.103448,9140,7491.2068966,2018
State,06,California,668,TRANSURETHRAL PROCEDURES WITH MCC,232,171664.81897,26702.892241,24899.465517,2018
State,06,California,669,TRANSURETHRAL PROCEDURES WITH CC,659,90872.024279,13016.918058,11056.77997,2018
State,06,California,670,TRANSURETHRAL PROCEDURES WITHOUT CC/MCC,161,68127.236025,9919.863354,7440.9192547,2018
State,06,California,671,URETHRAL PROCEDURES WITH CC/MCC,32,110901.21875,15650.65625,13643.09375,2018
State,06,California,672,URETHRAL PROCEDURES WITHOUT CC/MCC,14,67156.642857,13656.714286,9970.9285714,2018
State,06,California,673,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH MCC,1097,182551.50957,34158.030082,31623.432999,2018
State,06,California,674,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH CC,578,128434.64187,22626.394464,19563.955017,2018
State,06,California,675,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITHOUT CC/MCC,31,100148.25806,18087.419355,13930.677419,2018
State,06,California,682,RENAL FAILURE WITH MCC,8944,75292.500894,13942.830725,12432.561494,2018
State,06,California,683,RENAL FAILURE WITH CC,8836,53431.58522,9105.5035084,7584.3892033,2018
State,06,California,684,RENAL FAILURE WITHOUT CC/MCC,1052,39505.606464,6319.2395437,4954.0427757,2018
State,06,California,686,KIDNEY AND URINARY TRACT NEOPLASMS WITH MCC,180,103008.51667,17686.194444,15099.733333,2018
State,06,California,687,KIDNEY AND URINARY TRACT NEOPLASMS WITH CC,216,63853.5,10820.032407,9244.2268519,2018
State,06,California,688,KIDNEY AND URINARY TRACT NEOPLASMS WITHOUT CC/MCC,25,62372.08,9668.28,8311.8,2018
State,06,California,689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,6368,59488.521357,10019.963882,8730.2495289,2018
State,06,California,690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,9458,46703.406005,7742.668746,6382.4019877,2018
State,06,California,691,URINARY STONES W ESW LITHOTRIPSY W CC/MCC,32,85904.09375,13818.5,12256.5,2018
State,06,California,692,URINARY STONES W ESW LITHOTRIPSY W/O CC/MCC,11,42405.363636,9867.3636364,7952,2018
State,06,California,693,URINARY STONES WITH MCC,185,85591.281081,14041.497297,12557.535135,2018
State,06,California,694,URINARY STONES WITHOUT MCC,857,51689.764294,8061.3208868,6259.3372229,2018
State,06,California,695,KIDNEY AND URINARY TRACT SIGNS AND SYMPTOMS WITH MCC,97,59215.309278,11296.969072,9574.8247423,2018
State,06,California,696,KIDNEY AND URINARY TRACT SIGNS AND SYMPTOMS WITHOUT MCC,413,38733.823245,7071.7748184,5611.4358354,2018
State,06,California,697,URETHRAL STRICTURE,23,65265.913043,10621.347826,8458.3913043,2018
State,06,California,698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,5567,86723.489851,15588.234597,13747.622957,2018
State,06,California,699,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,2526,61289.73753,10850.948139,9157.4406176,2018
State,06,California,700,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITHOUT CC/MCC,258,45680.065891,8316.4883721,6464.8914729,2018
State,06,California,707,MAJOR MALE PELVIC PROCEDURES WITH CC/MCC,385,114474.51169,18565.924675,14232.592208,2018
State,06,California,708,MAJOR MALE PELVIC PROCEDURES WITHOUT CC/MCC,593,107243.14334,15065.755481,9675.5919056,2018
State,06,California,709,PENIS PROCEDURES WITH CC/MCC,37,168207.72973,25880.918919,23647.594595,2018
State,06,California,710,PENIS PROCEDURES WITHOUT CC/MCC,18,94807.277778,15296.722222,12611.611111,2018
State,06,California,711,TESTES PROCEDURES WITH CC/MCC,39,104572.94872,20101.538462,18570.923077,2018
State,06,California,713,TRANSURETHRAL PROSTATECTOMY WITH CC/MCC,511,78625.21135,14248.806262,11653.986301,2018
State,06,California,714,TRANSURETHRAL PROSTATECTOMY WITHOUT CC/MCC,175,50527.588571,9091.28,6887.72,2018
State,06,California,715,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROCEDURES FOR MALIGNANCY WITH CC/MCC,34,157139.41176,21144.588235,19131.705882,2018
State,06,California,716,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROCEDURES FOR MALIGNANCY WITHOUT CC/MCC,18,96524.777778,18291.777778,9089.1111111,2018
State,06,California,717,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROCEDURES EXCEPT MALIGNANCY WITH CC/MCC,119,105016.91597,18475.865546,15449.184874,2018
State,06,California,718,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROCEDURES EXCEPT MALIGNANCY WITHOUT CC/MCC,47,98603.12766,11079.276596,8791.787234,2018
State,06,California,722,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM WITH MCC",110,89364.718182,17339.727273,15699.018182,2018
State,06,California,723,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM WITH CC",159,59882.566038,11311.289308,9098.9496855,2018
State,06,California,725,BENIGN PROSTATIC HYPERTROPHY WITH MCC,91,55486.78022,11379.406593,10544.450549,2018
State,06,California,726,BENIGN PROSTATIC HYPERTROPHY WITHOUT MCC,210,40455.719048,7508.1428571,5994.8333333,2018
State,06,California,727,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM WITH MCC,166,82618.246988,14134.608434,12906.439759,2018
State,06,California,728,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM WITHOUT MCC,342,50234.219298,8845.0409357,6651.6140351,2018
State,06,California,729,OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES WITH CC/MCC,51,57986.803922,10315.784314,8672.372549,2018
State,06,California,734,"PELVIC EVISCERATION, RADICAL HYSTERECTOMY AND RADICAL VULVECTOMY WITH CC/MCC",113,179940.58407,26748.823009,23262.964602,2018
State,06,California,735,"PELVIC EVISCERATION, RADICAL HYSTERECTOMY AND RADICAL VULVECTOMY WITHOUT CC/MCC",73,103412.10959,13661.178082,11139.808219,2018
State,06,California,736,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH MCC,60,300935.76667,50207.65,45814.866667,2018
State,06,California,737,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH CC,228,146231.66667,21515.925439,17715.337719,2018
State,06,California,738,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITHOUT CC/MCC,58,94298.293103,14657.482759,10285.051724,2018
State,06,California,739,UTERINE AND ADNEXA PROCEDURES FOR NON-OVARIAN AND NON-ADNEXAL MALIGNANCY WITH MCC,43,263414.53488,39799.116279,35703.581395,2018
State,06,California,740,UTERINE AND ADNEXA PROCEDURES FOR NON-OVARIAN AND NON-ADNEXAL MALIGNANCY WITH CC,233,124493.39485,19332.811159,15418.562232,2018
State,06,California,741,UTERINE AND ADNEXA PROCEDURES FOR NON-OVARIAN AND NON-ADNEXAL MALIGNANCY WITHOUT CC/MCC,185,90947.021622,12840.816216,10419.994595,2018
State,06,California,742,UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITH CC/MCC,380,101316.35,17236.981579,14328.881579,2018
State,06,California,743,UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITHOUT CC/MCC,590,73245.110169,11039.450847,8226.2372881,2018
State,06,California,744,"D&C, CONIZATION, LAPAROSCOPY AND TUBAL INTERRUPTION WITH CC/MCC",93,100302.82796,16566.849462,14831.806452,2018
State,06,California,745,"D&C, CONIZATION, LAPAROSCOPY AND TUBAL INTERRUPTION WITHOUT CC/MCC",16,78924.5625,10472.125,8550.75,2018
State,06,California,746,"VAGINA, CERVIX AND VULVA PROCEDURES WITH CC/MCC",94,132343.58511,20241.723404,16245.446809,2018
State,06,California,747,"VAGINA, CERVIX AND VULVA PROCEDURES WITHOUT CC/MCC",90,68387.255556,10059.944444,7309.5111111,2018
State,06,California,748,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,158,65874.436709,12550.139241,10048.234177,2018
State,06,California,749,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES WITH CC/MCC,67,208325,31308.164179,28002.223881,2018
State,06,California,754,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH MCC",179,117645.57542,19628.860335,16800.011173,2018
State,06,California,755,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH CC",223,71243.040359,11585.533632,9345.7085202,2018
State,06,California,756,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITHOUT CC/MCC",14,55501.642857,7102.1428571,5924,2018
State,06,California,757,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITH MCC",90,72070.011111,12724.222222,11709.9,2018
State,06,California,758,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITH CC",90,60238.1,10278.333333,8384.9666667,2018
State,06,California,759,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITHOUT CC/MCC",35,49381.4,7457.6,6100.6285714,2018
State,06,California,760,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITH CC/MCC,154,49728.272727,9167.8376623,7644.0194805,2018
State,06,California,761,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITHOUT CC/MCC,22,31330.863636,6446.2727273,4820.3636364,2018
State,06,California,765,CESAREAN SECTION W CC/MCC,159,70348.358491,14214.930818,11520.773585,2018
State,06,California,766,CESAREAN SECTION W/O CC/MCC,76,41531.223684,9078.6973684,7235.1578947,2018
State,06,California,767,VAGINAL DELIVERY W STERILIZATION &/OR D&C,16,95785.8125,16190.875,14372.3125,2018
State,06,California,774,VAGINAL DELIVERY W COMPLICATING DIAGNOSES,63,43474.809524,9646.6984127,7695.6666667,2018
State,06,California,775,VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,203,25349.871921,7906.9261084,5577.91133,2018
State,06,California,776,POSTPARTUM AND POST ABORTION DIAGNOSES WITHOUT O.R. PROCEDURES,29,49458.758621,11443.103448,9713.5862069,2018
State,06,California,781,OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,113,38402.849558,10294.690265,8225.4955752,2018
State,06,California,786,CESAREAN SECTION WITHOUT STERILIZATION WITH MCC,12,72260.833333,19678.333333,16890.583333,2018
State,06,California,787,CESAREAN SECTION WITHOUT STERILIZATION WITH CC,31,61483.032258,14671.870968,10445.870968,2018
State,06,California,788,CESAREAN SECTION WITHOUT STERILIZATION WITHOUT CC/MCC,32,45151.625,9662.96875,6934.78125,2018
State,06,California,799,SPLENECTOMY WITH MCC,31,442040.87097,76962.193548,62980.677419,2018
State,06,California,800,SPLENECTOMY WITH CC,22,223307.68182,35383.136364,29208.636364,2018
State,06,California,802,OTHER O.R. PROCEDURES OF THE BLOOD AND BLOOD FORMING ORGANS WITH MCC,68,226158.47059,43526.897059,38676.411765,2018
